timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
165156000,165156000,-0.542599,0.022677468,-0.0047908495,0.8396721,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
165656000,165656000,-0.59800947,0.02264631,-0.0034060557,0.8011618,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
166156000,166156000,-0.64898056,0.021046303,-0.0029871094,0.76050794,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
166656000,166656000,-0.69693273,0.019907689,-0.0029133959,0.7168543,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
167156000,167156000,-0.7412231,0.018883634,-0.0023169634,0.67098916,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
167656000,167656000,-0.78289425,0.019413523,-0.0011415168,0.6218509,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
168156000,168156000,-0.82050014,0.019503908,-0.00071337045,0.5713131,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
168656000,168656000,-0.85450083,0.019153867,-0.00019307471,0.5190967,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
169156000,169156000,-0.88553655,0.018754518,0.001187161,0.46418965,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
169656000,169656000,-0.91365117,0.018669767,0.002898442,0.4060601,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
170156000,170156000,-0.9377443,0.018238883,0.004216058,0.34682158,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
170656000,170656000,-0.9581714,0.018240057,0.0052239127,0.2855651,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
171156000,171156000,-0.9743271,0.017915288,0.006948326,0.22431602,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
171656000,171656000,-0.9864488,0.017454283,0.007602895,0.16296108,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
172156000,172156000,-0.9946601,0.01683834,0.009206227,0.10140519,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
172656000,172656000,-0.99904335,0.015778258,0.010195043,0.039490506,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
173156000,173156000,-0.9995642,0.014483023,0.01092238,-0.02329427,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
173656000,173656000,-0.99615735,0.01441384,0.011285597,-0.08564761,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
174156000,174156000,-0.9890323,0.014023356,0.011576895,-0.14657617,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
174656000,174656000,-0.9781447,0.013054404,0.012424935,-0.20714319,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
175156000,175156000,-0.9634512,0.012022207,0.013970617,-0.26724905,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
175656000,175656000,-0.9449569,0.011484838,0.014409169,-0.32667562,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
176156000,176156000,-0.9226944,0.0108729005,0.015460899,-0.38506877,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
176656000,176656000,-0.89705163,0.010197823,0.015797721,-0.44152582,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
177156000,177156000,-0.86792266,0.009098082,0.016074741,-0.49635598,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
177656000,177656000,-0.83487624,0.0074425745,0.017158642,-0.5501198,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
178156000,178156000,-0.79803514,0.0055038524,0.018459285,-0.602303,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
178656000,178656000,-0.75803727,0.003997974,0.018999051,-0.65192235,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
179156000,179156000,-0.7151952,0.0027394926,0.019201988,-0.6986556,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
179656000,179656000,-0.6703035,0.0017907051,0.019098608,-0.7418391,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
