timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
148136000,148136000,137298000,37.4135339,-121.99656089999999,0.00091461,-0.008682871,0.116673134,-0.009727469,0.011807502,0.0,-0.013994144,0.0008004051,0.0642107,0.019007074,-0.012440832,-0.0016819163,-0.02094555,0.019202866,0.082491316,-0.18953438,-0.45721412,0.032004315,-0.002207079,-0.0029205992,0.0002725033,1.3044062,0.0885796,0.4939623,0.31271315,0.1882256,0.09010989,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
148632000,148632000,137298000,37.4135339,-121.99656089999999,0.0015411205,-0.0008143471,0.10634087,-0.009727469,0.011807502,0.0,0.023863459,0.024729425,-0.009412424,-0.05444021,-0.012440832,-0.0016819163,-0.02094555,0.50583583,0.18023509,-0.15435088,-0.473667,0.03199475,-0.01818377,-0.0029205992,0.00027270368,1.3044062,0.10470976,0.5060254,0.31627452,0.1921665,0.09136984,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
149136000,149136000,137298000,37.4135339,-121.99656089999999,0.067168675,0.023882227,0.032365467,-0.009727469,0.011807502,0.0,0.15067859,0.048484955,-0.19649266,-0.2429862,-0.012440832,-0.0016819163,-0.02094555,-0.17250021,-0.071071215,-0.37605312,-0.47061902,0.03167943,-0.017143374,-0.0029205992,0.0002675833,1.3044062,0.17868516,0.47089615,0.305052,0.17792568,0.08909229,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
149632000,149632000,137298000,37.4135339,-121.99656089999999,0.123664826,0.052016474,-0.13222529,-0.009727469,0.011807502,0.0,0.067041345,0.01953504,-0.34056592,-0.3901606,-0.012440832,-0.0016819163,-0.02094555,-0.20102783,-0.11454499,-0.1728609,-0.46524402,0.0315355,-0.013483269,-0.0029205992,0.0002671511,1.3044062,0.3432759,0.4816397,0.31001252,0.18056343,0.09029942,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
150136000,150136000,137298000,37.4135339,-121.99656089999999,0.14743914,0.05752324,-0.3500459,-0.009727469,0.011807502,0.0,-0.03250972,-0.02004341,-0.41330212,-0.46148616,-0.012440832,-0.0016819163,-0.02094555,-0.15319249,-0.01781823,-0.11430773,-0.46334195,0.03151805,-0.010961908,-0.0029205992,0.00026684438,1.3044062,0.56109655,0.4937015,0.3143678,0.18500869,0.09129633,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
150632000,150632000,137298000,37.4135339,-121.99656089999999,0.13201119,0.049129378,-0.5875763,-0.009727469,0.011807502,0.0,-0.09735282,-0.040299226,-0.4304066,-0.47879902,-0.012440832,-0.0016819163,-0.02094555,-0.10142092,-0.042538155,0.034728084,-0.4614908,0.03145198,-0.008991389,-0.0029205992,0.0002666033,1.3044062,0.79862696,0.5052144,0.31951746,0.19018282,0.09223817,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
151136000,151136000,137298000,37.4135339,-121.99656089999999,0.08493171,0.02018656,-0.8330282,-0.009727469,0.011807502,0.0,-0.11803566,-0.047268484,-0.30427033,-0.3647952,-0.012440832,-0.0016819163,-0.02094555,-0.011238501,0.04329181,0.9653884,-0.45885128,0.03108988,-0.0074694697,-0.0029205992,0.00026215648,1.3044062,1.0440788,0.4705056,0.3078162,0.17409095,0.08927323,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
151632000,151632000,137298000,37.4135339,-121.99656089999999,0.040193018,-0.005906225,-0.93894404,-0.009727469,0.011807502,0.0,-0.10320927,-0.03500994,-0.09263942,-0.16192323,-0.012440832,-0.0016819163,-0.02094555,0.042371713,0.03506463,-0.21913926,-0.45705372,0.030966287,-0.0063714674,-0.0029205992,0.0002630637,1.3044062,1.1499946,0.48085365,0.31153092,0.17631835,0.08982506,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
152136000,152136000,137298000,37.4135339,-121.99656089999999,-0.0014345772,-0.017271522,-1.048486,-0.009727469,0.011807502,0.0,-0.07593572,-0.013548302,-0.14470702,-0.21779872,-0.012440832,-0.0016819163,-0.02094555,0.031837,0.03488826,0.05562417,-0.45691505,0.030911334,-0.0057246555,-0.0029205992,0.00026405265,1.3044062,1.2595366,0.49251324,0.3169473,0.18090367,0.09054965,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
152632000,152632000,137298000,37.4135339,-121.99656089999999,-0.03157009,-0.02527343,-1.1581128,-0.009727469,0.011807502,0.0,-0.04486497,-0.0049090367,-0.11210952,-0.18918335,-0.012440832,-0.0016819163,-0.02094555,0.07847778,-0.013640288,0.12953672,-0.45638773,0.030899417,-0.005035684,-0.0029205992,0.00026481508,1.3044062,1.3691634,0.5037421,0.32179952,0.1851575,0.0910857,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
153136000,153136000,137298000,37.4135339,-121.99656089999999,-0.035199825,-0.029881956,-1.2564086,-0.009727469,0.011807502,0.0,-0.01661486,0.00615418,-0.07066066,-0.15589932,-0.012440832,-0.0016819163,-0.02094555,0.0028444119,0.017867936,0.11585652,-0.45615414,0.030877043,-0.004413261,-0.0029205992,0.00026188133,1.3044062,1.4674592,0.46972036,0.30826035,0.17055261,0.087621,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
153632000,153632000,137298000,37.4135339,-121.99656089999999,-0.035221744,-0.028808614,-1.3289541,-0.009727469,0.011807502,0.0,-0.003441032,0.012073374,-0.035285898,-0.12198465,-0.012440832,-0.0016819163,-0.02094555,0.017094623,0.029948348,0.073298804,-0.45599213,0.030838702,-0.0041035167,-0.0029205992,0.00026261836,1.3044062,1.5400047,0.47992426,0.31277683,0.17497899,0.08808263,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
154136000,154136000,137298000,37.4135339,-121.99656089999999,-0.033976182,-0.030111803,-1.3824773,-0.009727469,0.011807502,0.0,0.00071888004,0.012116538,-0.0075455126,-0.09229736,-0.012440832,-0.0016819163,-0.02094555,0.03317131,0.020784434,0.053571533,-0.45614612,0.030788548,-0.0036910593,-0.0029205992,0.00026341993,1.3044062,1.5935279,0.4915395,0.31775007,0.17980205,0.08857927,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
154632000,154632000,137298000,37.4135339,-121.99656089999999,-0.029942269,-0.028167441,-1.4265294,-0.009727469,0.011807502,0.0,0.002879399,0.013947753,0.01620603,-0.0690091,-0.012440832,-0.0016819163,-0.02094555,0.003714814,0.003777175,0.04694238,-0.45609424,0.030737296,-0.003480353,-0.0029205992,0.00026414654,1.3044062,1.63758,0.5027742,0.32078272,0.18424888,0.08872989,inf,inf,inf,inf,1,1,1,1,3,1,3,2,2,0,1,1,0,0,0
155136000,155136000,137298000,37.4135339,-121.99656089999999,-0.029924618,-0.035425022,-1.4754363,-0.009727469,0.011807502,0.0,-0.0013809259,0.013599382,0.040101312,-0.0583673,-0.012440832,-0.0016819163,-0.02094555,0.012957001,0.007881466,0.06007496,-0.45246887,0.049415745,-0.0032828178,-0.00035309794,0.00026042952,1.3044062,1.686487,0.46915144,0.30825722,0.16981947,0.08548568,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,0,1,1,0,0,0
155632000,155632000,137298000,37.4135339,-121.99656089999999,-0.024600761,-0.04044717,-1.5131795,-0.009727469,0.011807502,0.0,0.0009223252,0.012249048,0.061195746,-0.047226258,-0.012440832,-0.0016819163,-0.02094555,-0.0023833252,-0.005936246,0.14547537,-0.45287842,0.047141302,-0.0033053306,-0.00035309794,0.00026102053,1.3044062,1.7242302,0.47943765,0.31237316,0.17428337,0.08585612,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,0,1,1,0,0,0
156136000,156136000,137298000,37.4135339,-121.99656089999999,-0.016152246,-0.04647319,-1.5370879,-0.009727469,0.011807502,0.0,-0.003424309,0.01763458,0.0827331,-0.027953524,-0.012440832,-0.0016819163,-0.02094555,-0.016417217,0.040677857,0.102683894,-0.454706,0.04670405,-0.0029253548,-0.00035309794,0.00026173636,1.3044062,1.7481385,0.49115756,0.3156549,0.17912376,0.08609996,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
156632000,156632000,137298000,37.4135339,-121.99656089999999,-0.007918851,-0.05083675,-1.5687504,-0.009727469,0.011807502,0.0,-0.008009004,0.018922001,0.09812394,-0.027124248,-0.012440832,-0.0016819163,-0.02094555,-0.0196218,0.017549137,0.10277423,-0.45468524,0.046510696,-0.0025714126,-0.00035309794,0.0002594412,1.3044062,1.779801,0.46113575,0.3037645,0.16694494,0.08324276,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
157136000,157136000,137298000,37.4135339,-121.99656089999999,-0.0004715065,-0.04890564,-1.5786927,-0.009727469,0.011807502,0.0,-0.011581538,0.024853086,0.11339741,-0.009787411,-0.012440832,-0.0016819163,-0.02094555,0.0053452635,0.029966405,0.07562618,-0.45458946,0.046410397,-0.0022030869,-0.00035309794,0.00026052695,1.3044062,1.7897433,0.4747892,0.30909628,0.17342055,0.08401632,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
157632000,157632000,137298000,37.4135339,-121.99656089999999,0.010262755,-0.04110157,-1.5826006,-0.009727469,0.011807502,0.0,-0.02062258,0.024660584,0.10562341,-0.013164122,-0.012440832,-0.0016819163,-0.02094555,-0.009457463,-0.02680066,-0.1443969,-0.45283842,0.046343416,3.2843338e-05,-0.00035309794,0.0002614221,1.3044062,1.7936512,0.48820943,0.3126092,0.17924611,0.08443629,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
158136000,158136000,137298000,37.4135339,-121.99656089999999,0.09641975,-0.09981521,-1.6111795,-0.009727469,0.011807502,0.0,0.48980933,-0.30144724,0.044873383,-0.07501957,-0.012440832,-0.0016819163,-0.02094555,2.031527,-0.7690837,-0.0819154,-0.23095943,0.045406803,0.22007528,-0.00035309794,0.00025874286,1.3044062,1.8222301,0.45983094,0.30174363,0.17508636,0.08182743,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
158632000,158632000,137298000,37.4135339,-121.99656089999999,0.54016984,-0.30477804,-1.6376007,-0.009727469,0.011807502,0.0,1.2919412,-0.66688776,0.1198377,-0.001562933,-0.012440832,-0.0016819163,-0.02094555,0.68959093,-0.6014887,0.053185035,0.13854992,0.037420623,0.57460386,-0.00035309794,0.00025924935,1.3044062,1.8486513,0.47669354,0.30708772,0.2897921,0.08275455,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
159136000,159136000,137298000,37.4135339,-121.99656089999999,1.200594,-0.60093796,-1.653791,-0.009727469,0.011807502,0.0,1.3368468,-0.48132384,0.017249126,-0.10711989,-0.012440832,-0.0016819163,-0.02094555,0.660005,1.4991163,-1.1435533,0.57842624,0.016949484,1.0088183,-0.00035309794,0.00025098806,1.3044062,1.8648416,0.45126137,0.29643255,0.21802263,0.08058506,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
159632000,159632000,137298000,37.4135339,-121.99656089999999,1.9539623,-0.71378493,-1.7192227,-0.009727469,0.011807502,0.0,1.396252,0.012567578,0.05580292,-0.07119172,-0.012440832,-0.0016819163,-0.02094555,-0.62217945,0.7721835,0.16784666,1.028582,0.014430697,1.4586351,-0.00035309794,0.0002373909,1.3044062,1.9302733,0.46567526,0.30130795,0.22447602,0.082366,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
160136000,160136000,137298000,37.4135339,-121.99656089999999,2.629863,-0.64094216,-1.7467626,-0.009727469,0.011807502,0.0,1.0187503,0.41534498,0.093224265,-0.033919837,-0.012440832,-0.0016819163,-0.02094555,-1.0675557,0.7119443,0.080607824,1.4241809,0.013558259,1.8687034,-0.00035309794,0.00021079465,1.3044062,1.9578133,0.4818202,0.30555302,0.25316843,0.084353566,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
160632000,160632000,137298000,37.4135339,-121.99656089999999,3.11077,-0.3711218,-1.7688732,-0.009727469,0.011807502,0.0,0.560472,0.69319254,0.11313416,-0.018463777,-0.012440832,-0.0016819163,-0.02094555,-1.1073147,0.41151008,0.061665658,1.8157245,0.013061968,2.2676249,-0.00035309794,0.00017225827,1.3044062,1.9799238,0.49869445,0.3105008,0.2979837,0.086554885,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
161136000,161136000,137298000,37.4135339,-121.99656089999999,3.3476524,0.08113207,-1.7792709,-0.009727469,0.011807502,0.0,0.12338366,0.880561,0.12474925,-0.008413523,-0.012440832,-0.0016819163,-0.02094555,-0.86255974,0.122909196,0.01542922,2.210909,0.011309254,2.670914,-0.00035309794,9.798519e-05,1.3044062,1.9903215,0.4642558,0.29986665,0.26349562,0.08354406,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
161632000,161632000,137298000,37.4135339,-121.99656089999999,3.3308978,0.5913676,-1.7775345,-0.009727469,0.011807502,0.0,-0.20032023,0.9418769,0.12992293,0.001441326,-0.012440832,-0.0016819163,-0.02094555,-0.48984864,-0.035616685,0.009500421,2.6027381,0.010569813,3.066695,-0.00035309794,7.496702e-05,1.3044062,1.9885851,0.47786728,0.3032136,0.27217636,0.08384329,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
162136000,162136000,137298000,37.4135339,-121.99656089999999,3.122575,1.116703,-1.7704057,-0.009727469,0.011807502,0.0,-0.39863023,0.934796,0.12325926,0.0021066773,-0.012440832,-0.0016819163,-0.02094555,-0.13378495,-0.12704247,0.032125037,2.9998462,0.010177015,-2.8162887,-0.00035309794,5.96384e-05,1.3044062,1.9814563,0.49396214,0.30805442,0.27233028,0.08378719,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
162632000,162632000,137298000,37.4135339,-121.99656089999999,2.8251,1.6175812,-1.7708336,-0.009727469,0.011807502,0.0,-0.4690346,0.9077241,0.1204703,9.808177e-05,-0.012440832,-0.0016819163,-0.02094555,0.041568182,-0.10765161,0.0006575137,-2.8937657,0.010038719,-2.4233081,-0.00035309794,4.9375187e-05,1.3044062,1.9818842,0.5094596,0.31105465,0.26780146,0.0832252,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
163136000,163136000,137298000,37.4135339,-121.99656089999999,2.4727736,2.1037316,-1.7761137,-0.009727469,0.011807502,0.0,-0.5173798,0.8796032,0.12246808,-0.0013064584,-0.012440832,-0.0016819163,-0.02094555,0.021404412,-0.13250366,0.029077752,-2.618702,0.0099881105,-2.145663,-0.00035309794,3.5246234e-05,1.3044062,1.9871644,0.4703944,0.29984778,0.2223191,0.07967752,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
163632000,163632000,137298000,37.4135339,-121.99656089999999,2.111601,2.535127,-1.7786903,-0.009727469,0.011807502,0.0,-0.5664164,0.8214514,0.12174299,-0.002987248,-0.012440832,-0.0016819163,-0.02094555,-0.04334177,-0.16270094,0.03571063,-2.452636,0.009913005,-1.9782119,-0.00035309794,3.1754946e-05,1.3044062,1.989741,0.4826761,0.30259192,0.22194846,0.07966163,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
164136000,164136000,137298000,37.4135339,-121.99656089999999,1.7462035,2.9322495,-1.7801039,-0.009727469,0.011807502,0.0,-0.6287307,0.74744344,0.12541096,0.0011062566,-0.012440832,-0.0016819163,-0.02094555,-0.08531828,-0.20854652,0.04235841,-2.2934813,0.00979233,-1.8186115,-0.00035309794,2.9436103e-05,1.3044062,1.9911546,0.4961607,0.30681315,0.22207534,0.07998396,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
164632000,164632000,137298000,37.4135339,-121.99656089999999,1.3750844,3.2885299,-1.7848352,-0.009727469,0.011807502,0.0,-0.710137,0.645622,0.13077028,0.0037070466,-0.012440832,-0.0016819163,-0.02094555,-0.16647857,-0.2596545,0.0054510306,-2.1431105,0.009656804,-1.669417,-0.00035309794,2.7966114e-05,1.3044062,1.9958858,0.5087046,0.3093521,0.22077094,0.08016086,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
165136000,165136000,137298000,37.4135339,-121.99656089999999,0.9588249,3.5880282,-1.7967802,-0.009727469,0.011807502,0.0,-0.80239797,0.50637925,0.13854781,0.0016777888,-0.012440832,-0.0016819163,-0.02094555,-0.13530762,-0.3226726,0.011669471,-1.9992319,0.00943306,-1.5261568,-0.00035309794,2.4558221e-05,1.3044062,2.0078309,0.47170135,0.29830167,0.1922484,0.07773912,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
165632000,165632000,137298000,37.4135339,-121.99656089999999,0.5223162,3.793271,-1.8040569,-0.009727469,0.011807502,0.0,-0.872883,0.3456474,0.14208262,-0.0010592248,-0.012440832,-0.0016819163,-0.02094555,-0.08787919,-0.2995401,0.06644427,-1.8649997,0.009361731,-1.3912781,-0.00035309794,2.467764e-05,1.3044062,2.0151076,0.48239356,0.30085465,0.19232959,0.07809428,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
166136000,166136000,137298000,37.4135339,-121.99656089999999,0.0526192,3.914303,-1.8116484,-0.009727469,0.011807502,0.0,-0.9154912,0.1907568,0.15355308,0.004811756,-0.012440832,-0.0016819163,-0.02094555,-0.043012083,-0.257204,0.058598813,-1.7335031,0.009304733,-1.2585177,-0.00035309794,2.5151105e-05,1.3044062,2.0226989,0.49418762,0.30499107,0.19323574,0.07867795,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
166632000,166632000,137298000,37.4135339,-121.99656089999999,-0.41237104,3.955201,-1.816041,-0.009727469,0.011807502,0.0,-0.9279354,0.057761174,0.1618891,0.009886024,-0.012440832,-0.0016819163,-0.02094555,0.002803106,-0.2377608,0.043869946,-1.6047413,0.00925574,-1.1286861,-0.00035309794,2.582161e-05,1.3044062,2.0270915,0.5051993,0.3086761,0.19408312,0.07918034,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
167136000,167136000,137298000,37.4135339,-121.99656089999999,-0.893852,3.9259844,-1.8247555,-0.009727469,0.011807502,0.0,-0.9262065,-0.05974451,0.16297214,0.0023598946,-0.012440832,-0.0016819163,-0.02094555,0.045087274,-0.18005353,0.04145037,-1.476265,0.009173582,-0.998548,-0.00035309794,2.507069e-05,1.3044062,2.0358062,0.47050977,0.29671195,0.17485648,0.07683036,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
167632000,167632000,137298000,37.4135339,-121.99656089999999,-1.3502887,3.8480327,-1.8349122,-0.009727469,0.011807502,0.0,-0.90409935,-0.16692601,0.17206761,0.0025117802,-0.012440832,-0.0016819163,-0.02094555,0.05954396,-0.22845228,0.098727636,-1.3482445,0.009146082,-0.8696025,-0.00035309794,2.6103036e-05,1.3044062,2.0459628,0.48038614,0.30034238,0.17701072,0.07739598,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
168136000,168136000,137298000,37.4135339,-121.99656089999999,-1.790984,3.7147033,-1.8417579,-0.009727469,0.011807502,0.0,-0.868464,-0.27338412,0.18209873,0.0070268954,-0.012440832,-0.0016819163,-0.02094555,0.064181745,-0.1880702,0.044557262,-1.2211237,0.009125092,-0.74184006,-0.00035309794,2.723643e-05,1.3044062,2.0528085,0.4912945,0.30329067,0.17983109,0.07787527,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
168632000,168632000,137298000,37.4135339,-121.99656089999999,-2.2065415,3.529526,-1.8493552,-0.009727469,0.011807502,0.0,-0.82631177,-0.37382147,0.19297759,0.0116137555,-0.012440832,-0.0016819163,-0.02094555,0.087572694,-0.16196266,0.0336701,-1.0975543,0.009108109,-0.61761,-0.00035309794,2.8365845e-05,1.3044062,2.0604057,0.5016325,0.3058438,0.18271619,0.078288466,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
169136000,169136000,137298000,37.4135339,-121.99656089999999,-2.6119173,3.2776346,-1.864361,-0.009727469,0.011807502,0.0,-0.7750006,-0.47105125,0.19856355,0.0030426872,-0.012440832,-0.0016819163,-0.02094555,0.0913808,-0.111381456,0.09294319,-0.97037935,0.009082817,-0.48928526,-0.00035309794,2.7968093e-05,1.3044062,2.0754118,0.46858573,0.29441124,0.16796528,0.07611913,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
169632000,169632000,137298000,37.4135339,-121.99656089999999,-2.978752,2.989845,-1.8737024,-0.009727469,0.011807502,0.0,-0.7118184,-0.5618036,0.20849763,0.004356329,-0.012440832,-0.0016819163,-0.02094555,0.1390929,-0.16057666,0.092980444,-0.8422777,0.009073007,-0.3606787,-0.00035309794,2.9054445e-05,1.3044062,2.084753,0.47799706,0.2981087,0.17172994,0.07672782,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
170136000,170136000,137298000,37.4135339,-121.99656089999999,-3.314278,2.6548843,-1.8802938,-0.009727469,0.011807502,0.0,-0.6331229,-0.64552236,0.21935993,0.009482654,-0.012440832,-0.0016819163,-0.02094555,0.17501475,-0.13955905,0.09463168,-0.7132976,0.009062152,-0.23033336,-0.00035309794,3.0142255e-05,1.3044062,2.0913444,0.48871168,0.30115867,0.17625682,0.077252746,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
170632000,170632000,137298000,37.4135339,-121.99656089999999,-3.5948236,2.2901752,-1.8829116,-0.009727469,0.011807502,0.0,-0.54367554,-0.71702796,0.22903012,0.016661437,-0.012440832,-0.0016819163,-0.02094555,0.13183644,-0.10806729,0.044277865,-0.5851629,0.009048886,-0.101556435,-0.00035309794,3.1127725e-05,1.3044062,2.0939622,0.49908322,0.3049177,0.1807211,0.07784077,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
171136000,171136000,137298000,37.4135339,-121.99656089999999,-3.8297346,1.8906022,-1.8992118,-0.009727469,0.011807502,0.0,-0.4457133,-0.78007954,0.23152709,0.003493954,-0.012440832,-0.0016819163,-0.02094555,0.1917585,-0.124435924,0.044698823,-0.45723206,0.009022768,0.026763953,-0.00035309794,3.0262685e-05,1.3044062,2.1102624,0.46711606,0.29366398,0.16775298,0.075734206,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
171632000,171632000,137298000,37.4135339,-121.99656089999999,-4.007779,1.4766972,-1.9088706,-0.009727469,0.011807502,0.0,-0.33925134,-0.82851696,0.24256904,0.005741623,-0.012440832,-0.0016819163,-0.02094555,0.22200334,-0.06582291,0.11224113,-0.3330884,0.009001137,0.15131915,-0.00035309794,3.104795e-05,1.3044062,2.1199212,0.4766901,0.29734093,0.17244768,0.07634136,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
172136000,172136000,137298000,37.4135339,-121.99656089999999,-4.1389756,1.0383936,-1.9128572,-0.009727469,0.011807502,0.0,-0.23224777,-0.8659266,0.2536339,0.013606106,-0.012440832,-0.0016819163,-0.02094555,0.2317558,-0.052202694,0.069094814,-0.20780513,0.008975814,0.27667868,-0.00035309794,3.1818407e-05,1.3044062,2.1239078,0.48769763,0.30038142,0.17769058,0.07686668,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
172632000,172632000,137298000,37.4135339,-121.99656089999999,-4.2121825,0.59142715,-1.913641,-0.009727469,0.011807502,0.0,-0.119128995,-0.8907193,0.26205248,0.021108378,-0.012440832,-0.0016819163,-0.02094555,0.21626814,-0.025498359,0.07544271,-0.084663935,0.008945833,0.3999049,-0.00035309794,3.2489632e-05,1.3044062,2.1246915,0.4984656,0.30411986,0.182673,0.07745251,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
173136000,173136000,137298000,37.4135339,-121.99656089999999,-4.2180347,0.124963865,-1.9280065,-0.009727469,0.011807502,0.0,-0.0021037734,-0.90286434,0.25866026,0.0028261999,-0.012440832,-0.0016819163,-0.02094555,0.21553884,0.027432716,0.016329808,0.041853767,0.008887546,0.52643156,-0.00035309794,3.1094558e-05,1.3044062,2.1390572,0.46656564,0.29396486,0.16937333,0.07549569,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
173632000,173632000,137298000,37.4135339,-121.99656089999999,-4.1675735,-0.31668636,-1.937524,-0.009727469,0.011807502,0.0,0.108384736,-0.8906957,0.2716916,0.007922364,-0.012440832,-0.0016819163,-0.02094555,0.18081813,0.045025486,0.111733556,0.16594668,0.008849052,0.65006214,-0.00035309794,3.1643453e-05,1.3044062,2.1485746,0.47646463,0.29655173,0.17404811,0.075962305,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
174136000,174136000,137298000,37.4135339,-121.99656089999999,-4.0609946,-0.75578356,-1.9389747,-0.009727469,0.011807502,0.0,0.21255122,-0.8699177,0.27901676,0.013380969,-0.012440832,-0.0016819163,-0.02094555,0.16024809,0.042762417,0.0834614,0.2896406,0.0088096615,0.7731013,-0.00035309794,3.221214e-05,1.3044062,2.1500254,0.4878156,0.30062345,0.17913978,0.07661402,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
174632000,174632000,137298000,37.4135339,-121.99656089999999,-3.9059536,-1.1767524,-1.9668686,-0.009727469,0.011807502,0.0,0.31188256,-0.83884513,0.29146284,1.5163794e-05,-0.012440832,-0.0016819163,-0.02094555,0.16020454,0.05912453,0.15456136,0.41168964,0.008744352,0.89467484,-0.00035309794,3.0965977e-05,1.3044062,2.1779194,0.45896658,0.2899,0.16736463,0.07471931,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
175136000,175136000,137298000,37.4135339,-121.99656089999999,-3.7024283,-1.5858436,-1.9613925,-0.009727469,0.011807502,0.0,0.40763494,-0.7975421,0.3063513,0.020306287,-0.012440832,-0.0016819163,-0.02094555,0.139101,0.118669346,0.024526378,0.53655887,0.00870585,1.019215,-0.00035309794,3.17545e-05,1.3044062,2.1724432,0.47214022,0.2946912,0.17394188,0.07562198,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
175632000,175632000,137298000,37.4135339,-121.99656089999999,-3.4525251,-1.960055,-1.9499987,-0.009727469,0.011807502,0.0,0.5037031,-0.7392735,0.30227262,0.025129799,-0.012440832,-0.0016819163,-0.02094555,0.15483144,0.1300895,0.009156763,0.6600185,0.008665819,1.1424273,-0.00035309794,3.2420918e-05,1.3044062,2.1610494,0.4852,0.29907328,0.17982405,0.076395474,inf,inf,inf,inf,1,1,1,1,3,1,3,2,3,1,1,1,0,0,0
