timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
158440000,-0.08788523,0.44048747,0.77817535,4000,0,-0.4361753,0.19805826,-9.882741,4000,0,0,1,1
158444000,-0.085488014,0.44208542,0.7773764,4000,0,-0.4349782,0.20643795,-9.873164,4000,0,0,1,1
158448000,-0.08282359,0.44048762,0.77950704,4000,0,-0.42181012,0.19326982,-9.906681,4000,0,0,1,1
158452000,-0.07669884,0.4410212,0.7819032,4000,0,-0.41582462,0.19207269,-9.930624,4000,0,0,1,1
158456000,-0.06844465,0.44581535,0.78083754,4000,0,-0.4301898,0.21481766,-9.899501,4000,0,0,1,1
158460000,-0.060720626,0.4479457,0.78083766,4000,0,-0.41702172,0.19805826,-9.875556,4000,0,0,1,1
158464000,-0.053528953,0.44661406,0.7824358,4000,0,-0.39068556,0.17052492,-9.865979,4000,0,0,1,1
158468000,-0.046871074,0.44474968,0.78296846,4000,0,-0.37751743,0.183693,-9.8791485,4000,0,0,1,1
158472000,-0.03941415,0.44261935,0.783501,4000,0,-0.3918826,0.1860872,-9.887528,4000,0,0,1,1
158476000,-0.033022735,0.44155383,0.7848327,4000,0,-0.42779565,0.18010171,-9.852814,4000,0,0,1,1
158480000,-0.027430458,0.4423526,0.7869634,4000,0,-0.43497825,0.18848139,-9.846827,4000,0,0,1,1
158488000,-0.0058581065,0.43969104,0.78935933,4000,0,-0.4373724,0.20404376,-9.883938,4000,0,0,1,1
158492000,0.0029305527,0.43649447,0.7909576,4000,0,-0.4349782,0.21242343,-9.893515,4000,0,0,1,1
158496000,0.0114522,0.43596175,0.7941536,4000,0,-0.4361753,0.1812988,-9.885134,4000,0,0,1,1
158500000,0.025033804,0.43622944,0.795218,4000,0,-0.4373724,0.16573654,-9.864784,4000,0,0,1,1
158504000,0.04021394,0.43489832,0.79415256,4000,0,-0.41821882,0.19566403,-9.858797,4000,0,0,1,1
158508000,0.052198693,0.43196794,0.7938866,4000,0,-0.41103622,0.20284666,-9.84922,4000,0,0,1,1
158512000,0.061520163,0.4279725,0.7944196,4000,0,-0.42420432,0.18967852,-9.83725,4000,0,0,1,1
158516000,0.07110735,0.42424414,0.79415333,4000,0,-0.4289927,0.1872843,-9.851617,4000,0,0,1,1
158520000,0.08415625,0.42264718,0.79362017,4000,0,-0.44455513,0.16813073,-9.888725,4000,0,0,1,1
158524000,0.098271646,0.41918528,0.7941527,4000,0,-0.45652613,0.16214524,-9.899501,4000,0,0,1,1
158528000,0.111055166,0.4143913,0.79468536,4000,0,-0.44335803,0.1848901,-9.874361,4000,0,0,1,1
158536000,0.13795276,0.40720117,0.7938862,4000,0,-0.44335803,0.20643795,-9.848023,4000,0,0,1,1
158540000,0.15286665,0.40187505,0.7922883,4000,0,-0.46011743,0.20643795,-9.848023,4000,0,0,1,1
158544000,0.16405216,0.39734653,0.79388666,4000,0,-0.4649058,0.20883214,-9.84922,4000,0,0,1,1
158548000,0.17363924,0.39468285,0.7970828,4000,0,-0.4613145,0.23037998,-9.844434,4000,0,0,1,1
158552000,0.18482424,0.39202031,0.7978815,4000,0,-0.47448263,0.24115387,-9.84204,4000,0,0,1,1
158556000,0.1965423,0.38775948,0.796816,4000,0,-0.4960304,0.23037998,-9.833659,4000,0,0,1,1
158560000,0.20879263,0.3848301,0.79681605,4000,0,-0.48525646,0.22080316,-9.843236,4000,0,0,1,1
158564000,0.22210859,0.38216707,0.7984139,4000,0,-0.47208843,0.21242343,-9.861194,4000,0,0,1,1
158568000,0.2372893,0.37684125,0.8000114,4000,0,-0.48046806,0.20164956,-9.8576,4000,0,0,1,1
158572000,0.25246918,0.37098247,0.7994786,4000,0,-0.48405936,0.20763505,-9.858798,4000,0,0,1,1
158576000,0.26578405,0.36805263,0.797615,4000,0,-0.4900449,0.22918288,-9.86598,4000,0,0,1,1
158580000,0.27590463,0.36352432,0.79708254,4000,0,-0.4900449,0.24354807,-9.852814,4000,0,0,1,1
158584000,0.28362894,0.35633284,0.7994795,4000,0,-0.4637087,0.25192773,-9.844434,4000,0,0,1,1
158588000,0.291884,0.3518056,0.8021429,4000,0,-0.44575223,0.26509592,-9.8623905,4000,0,0,1,1
158592000,0.3012045,0.34781143,0.8010776,4000,0,-0.4613145,0.2734756,-9.873164,4000,0,0,1,1
158596000,0.31398755,0.34328523,0.79734856,4000,0,-0.47328553,0.25192773,-9.877952,4000,0,0,1,1
158600000,0.32810232,0.33955702,0.7960169,4000,0,-0.4649058,0.21960606,-9.887528,4000,0,0,1,1
158608000,0.35020697,0.33050093,0.7994794,4000,0,-0.45293483,0.2710814,-9.909078,4000,0,0,1,1
158612000,0.36006084,0.32544085,0.80001205,4000,0,-0.47807387,0.3069944,-9.904286,4000,0,0,1,1
158616000,0.36885044,0.31745064,0.8045392,4000,0,-0.47807387,0.30340314,-9.901895,4000,0,0,1,1
158620000,0.37710598,0.30972758,0.80693614,4000,0,-0.4613145,0.28784078,-9.900698,4000,0,0,1,1
158624000,0.3872248,0.3046686,0.80507195,4000,0,-0.4613145,0.2926292,-9.904287,4000,0,0,1,1
158632000,0.4053341,0.2980104,0.8037406,4000,0,-0.45772323,0.27347562,-9.930624,4000,0,0,1,1
158636000,0.41838413,0.29241866,0.80320746,4000,0,-0.45173773,0.2603075,-9.924638,4000,0,0,1,1
158640000,0.42770487,0.28789032,0.802409,4000,0,-0.4673,0.27347562,-9.909078,4000,0,0,1,1
158644000,0.43329728,0.28389475,0.8008115,4000,0,-0.4684971,0.2890379,-9.881544,4000,0,0,1,1
158648000,0.4367602,0.27803475,0.8026757,4000,0,-0.4637087,0.30460024,-9.880347,4000,0,0,1,1
158656000,0.44714645,0.26551878,0.8064038,4000,0,-0.4649058,0.3237538,-9.913863,4000,0,0,1,1
158664000,0.45673364,0.25380066,0.8061377,4000,0,-0.47448263,0.32854223,-9.909078,4000,0,0,1,1
158668000,0.46312436,0.2519366,0.8072034,4000,0,-0.4661029,0.3093886,-9.919851,4000,0,0,1,1
158672000,0.46898296,0.25060523,0.8061383,4000,0,-0.4696942,0.3189654,-9.915061,4000,0,0,1,1
158680000,0.4849632,0.24128446,0.80533844,4000,0,-0.48884773,0.33093646,-9.921047,4000,0,0,1,1
158688000,0.4918869,0.23222838,0.8058718,4000,0,-0.491242,0.3189654,-9.925837,4000,0,0,1,1
158692000,0.49641454,0.22796749,0.80800205,4000,0,-0.4684971,0.32255667,-9.935413,4000,0,0,1,1
158696000,0.49934414,0.22343965,0.8101327,4000,0,-0.45054063,0.34530166,-9.931822,4000,0,0,1,1
158700000,0.50227296,0.22077669,0.81093204,4000,0,-0.47567973,0.3393162,-9.928231,4000,0,0,1,1
158704000,0.5054682,0.22051062,0.8109324,4000,0,-0.48166516,0.33452776,-9.930624,4000,0,0,1,1
158708000,0.5086637,0.22104324,0.81093246,4000,0,-0.47687677,0.36086395,-9.943791,4000,0,0,1,1
158712000,0.5131917,0.21891323,0.810133,4000,0,-0.48166516,0.37762335,-9.956962,4000,0,0,1,1
158716000,0.5155891,0.21491767,0.8106655,4000,0,-0.4637087,0.35487846,-9.924638,4000,0,0,1,1
158720000,0.51612127,0.21305276,0.8122638,4000,0,-0.45413193,0.34769586,-9.887527,4000,0,0,1,1
158728000,0.5065339,0.20985515,0.81226426,4000,0,-0.45054063,0.38001752,-9.923441,4000,0,0,1,1
158732000,0.5012072,0.20905666,0.8125308,4000,0,-0.45652613,0.37522915,-9.924638,4000,0,0,1,1
158736000,0.498277,0.2103892,0.810933,4000,0,-0.4613145,0.38121462,-9.922245,4000,0,0,1,1
158740000,0.49454916,0.21012236,0.8111992,4000,0,-0.4625116,0.3943828,-9.935413,4000,0,0,1,1
158744000,0.4900223,0.20852378,0.8143948,4000,0,-0.45293483,0.40755096,-9.941399,4000,0,0,1,1
158748000,0.4846958,0.20692615,0.81466126,4000,0,-0.44934353,0.4135364,-9.931822,4000,0,0,1,1
158752000,0.47990206,0.20532857,0.8135959,4000,0,-0.46011743,0.41952187,-9.935413,4000,0,0,1,1
158756000,0.47430995,0.20213233,0.81412834,4000,0,-0.44814643,0.41712767,-9.921047,4000,0,0,1,1
158760000,0.46498832,0.20106603,0.8146615,4000,0,-0.4373724,0.4111422,-9.893515,4000,0,0,1,1
158764000,0.45353597,0.20239726,0.81386304,4000,0,-0.45293483,0.41712767,-9.901895,4000,0,0,1,1
158768000,0.44474843,0.20053367,0.81386244,4000,0,-0.45652613,0.4314929,-9.913863,4000,0,0,1,1
158772000,0.43862262,0.20106676,0.81546044,4000,0,-0.43018985,0.4422668,-9.904286,4000,0,0,1,1
158776000,0.43409428,0.20452972,0.8143956,4000,0,-0.41582462,0.42311317,-9.899501,4000,0,0,1,1
158780000,0.4298338,0.20559524,0.8119983,4000,0,-0.41103622,0.40276256,-9.916258,4000,0,0,1,1
158784000,0.42211053,0.2071921,0.81040084,4000,0,-0.39427686,0.41952187,-9.927032,4000,0,0,1,1
158788000,0.41278926,0.20985465,0.8098684,4000,0,-0.39786816,0.44825235,-9.913864,4000,0,0,1,1
158792000,0.4026698,0.21065323,0.8104009,4000,0,-0.42540142,0.4626176,-9.912668,4000,0,0,1,1
158796000,0.39175162,0.20878872,0.81146586,4000,0,-0.44335803,0.44585815,-9.918654,4000,0,0,1,1
158800000,0.38349572,0.20719162,0.81226456,4000,0,-0.43378115,0.42191607,-9.903091,4000,0,0,1,1
158808000,0.3608578,0.21011996,0.8130643,4000,0,-0.44216093,0.42550737,-9.906681,4000,0,0,1,1
158812000,0.35260156,0.21438208,0.8143959,4000,0,-0.43018985,0.4267045,-9.925836,4000,0,0,1,1
158816000,0.34514484,0.21811071,0.81572735,4000,0,-0.41103622,0.40635386,-9.935412,4000,0,0,1,1
158820000,0.3363569,0.2191759,0.8146619,4000,0,-0.41103622,0.39438286,-9.940201,4000,0,0,1,1
158824000,0.32916597,0.22183949,0.81359667,4000,0,-0.41702172,0.40395966,-9.930624,4000,0,0,1,1
158828000,0.32117653,0.22503482,0.81492835,4000,0,-0.40864202,0.44106975,-9.909078,4000,0,0,1,1
158832000,0.30999193,0.22556664,0.81572723,4000,0,-0.39667106,0.48536244,-9.883938,4000,0,0,1,1
158836000,0.29614338,0.22636494,0.8157275,4000,0,-0.39786816,0.4650118,-9.874361,4000,0,0,1,1
158840000,0.28362638,0.22849555,0.8186569,4000,0,-0.40744492,0.41473347,-9.888725,4000,0,0,1,1
158848000,0.26684755,0.23435646,0.8154609,4000,0,-0.39307976,0.43269005,-9.921047,4000,0,0,1,1
158856000,0.25592962,0.2372862,0.8146616,4000,0,-0.42300722,0.45663208,-9.927032,4000,0,0,1,1
158860000,0.24900506,0.23941627,0.8151944,4000,0,-0.42300722,0.4638147,-9.892318,4000,0,0,1,1
158864000,0.2391511,0.2418125,0.81359684,4000,0,-0.42420432,0.45423788,-9.888725,4000,0,0,1,1
158868000,0.22769883,0.24660578,0.8117328,4000,0,-0.4289927,0.4626176,-9.91147,4000,0,0,1,1
158872000,0.21757881,0.25219867,0.8122655,4000,0,-0.4349782,0.4686031,-9.898302,4000,0,0,1,1
158876000,0.20879138,0.2543295,0.81333035,4000,0,-0.4289927,0.44944948,-9.886331,4000,0,0,1,1
158880000,0.19973657,0.2559274,0.8119988,4000,0,-0.40983912,0.45304078,-9.894711,4000,0,0,1,1
158884000,0.19148032,0.25912344,0.8106672,4000,0,-0.41462752,0.45184368,-9.889924,4000,0,0,1,1
158888000,0.18562128,0.2631188,0.81066704,4000,0,-0.41223332,0.4398726,-9.91147,4000,0,0,1,1
158896000,0.17630078,0.26844528,0.8114659,4000,0,-0.37512323,0.4338871,-9.921047,4000,0,0,1,1
158900000,0.16964282,0.27004287,0.8101344,4000,0,-0.40505072,0.4350842,-9.9102745,4000,0,0,1,1
158904000,0.16218571,0.2724395,0.8082702,4000,0,-0.4014595,0.45064658,-9.91626,4000,0,0,1,1
158908000,0.15632702,0.2751029,0.8101344,4000,0,-0.38948846,0.4757857,-9.917456,4000,0,0,1,1
158912000,0.15073472,0.27643454,0.8117321,4000,0,-0.39786816,0.4961363,-9.927032,4000,0,0,1,1
158916000,0.14487499,0.2793641,0.80960166,4000,0,-0.37751743,0.4889537,-9.947385,4000,0,0,1,1
158920000,0.14008117,0.28256023,0.8066722,4000,0,-0.36315215,0.4614205,-9.942595,4000,0,0,1,1
158928000,0.13555425,0.28842005,0.80480766,4000,0,-0.40983912,0.4602234,-9.918654,4000,0,0,1,1
158932000,0.1347571,0.28495798,0.8069379,4000,0,-0.43737248,0.45184368,-9.985692,4000,0,0,1,1
158936000,0.13529223,0.27244142,0.8096004,4000,0,-0.4673,0.4314929,-10.186805,4000,0,0,1,1
158944000,0.15660523,0.20187135,0.8095979,4000,0,-0.51877534,0.41593057,-10.554315,4000,0,0,1,1
158948000,0.17152037,0.15526615,0.81252706,4000,0,-0.53553474,0.4302958,-10.633323,4000,0,0,1,1
158952000,0.18803403,0.102535576,0.822913,4000,0,-0.5714478,0.42191607,-10.651279,4000,0,0,1,1
158956000,0.20934148,0.041284464,0.82877135,4000,0,-0.597784,0.40515676,-10.669236,4000,0,0,1,1
158960000,0.2330442,-0.022364099,0.82983637,4000,0,-0.58222175,0.40515676,-10.654869,4000,0,0,1,1
158964000,0.25568086,-0.08521526,0.83436376,4000,0,-0.5786304,0.38480598,-10.596212,4000,0,0,1,1
158968000,0.27725318,-0.15072939,0.8396898,4000,0,-0.597784,0.34889296,-10.527978,4000,0,0,1,1
158972000,0.29616255,-0.21943966,0.84421664,4000,0,-0.6109521,0.35368136,-10.439392,4000,0,0,1,1
158976000,0.31507036,-0.28628516,0.8506086,4000,0,-0.6109521,0.38959438,-10.352002,4000,0,0,1,1
158980000,0.3331787,-0.34913605,0.85700047,4000,0,-0.5965869,0.41832477,-10.268207,4000,0,0,1,1
158984000,0.34889045,-0.40879148,0.8628596,4000,0,-0.5882072,0.4063538,-10.170043,4000,0,0,1,1
158988000,0.36300445,-0.46604997,0.8695175,4000,0,-0.5965869,0.36924365,-10.097021,4000,0,0,1,1
158992000,0.37152553,-0.51904845,0.8748435,4000,0,-0.5894043,0.36086395,-10.041955,4000,0,0,1,1
158996000,0.3755189,-0.56725293,0.8801696,4000,0,-0.561871,0.38001752,-9.995269,4000,0,0,1,1
159000000,0.37818158,-0.61385864,0.8854958,4000,0,-0.5522941,0.38839728,-10.002451,4000,0,0,1,1
159004000,0.38164315,-0.6572676,0.88869214,4000,0,-0.54870284,0.3931857,-10.023999,4000,0,0,1,1
159008000,0.38483718,-0.69668275,0.8945516,4000,0,-0.53074634,0.40635386,-10.003648,4000,0,0,1,1
159012000,0.38430297,-0.7318378,0.90174186,4000,0,-0.5080014,0.42191607,-9.978508,4000,0,0,1,1
159016000,0.38190496,-0.76326376,0.9091986,4000,0,-0.47927096,0.44585815,-9.986889,4000,0,0,1,1
159020000,0.3779097,-0.7930917,0.9169217,4000,0,-0.44934353,0.4698002,-10.015619,4000,0,0,1,1
159024000,0.3696531,-0.8165282,0.92038345,4000,0,-0.4349782,0.4745886,-10.035969,4000,0,0,1,1
159032000,0.35233977,-0.84875256,0.9283739,4000,0,-0.4625116,0.4721944,-10.04435,4000,0,0,1,1
159036000,0.34568223,-0.8652638,0.93290156,4000,0,-0.4684971,0.4698002,-10.053926,4000,0,0,1,1
159040000,0.34168795,-0.88257337,0.9366307,4000,0,-0.45892033,0.4626176,-10.120963,4000,0,0,1,1
159048000,0.33023247,-0.90121657,0.9427563,4000,0,-0.38230583,0.44585815,-10.214337,4000,0,0,1,1
159052000,0.3182472,-0.9046803,0.9480815,4000,0,-0.35836375,0.44705525,-10.229898,4000,0,0,1,1
159056000,0.30413246,-0.905746,0.95101064,4000,0,-0.34399864,0.479377,-10.272995,4000,0,0,1,1
159060000,0.29108122,-0.901751,0.9544735,4000,0,-0.34040734,0.4817712,-10.352002,4000,0,0,1,1
159064000,0.27803102,-0.89695734,0.9595336,4000,0,-0.34280154,0.4602234,-10.392707,4000,0,0,1,1
159068000,0.26418334,-0.89269644,0.9624627,4000,0,-0.34878704,0.4602234,-10.40348,4000,0,0,1,1
159072000,0.25433022,-0.8884339,0.9635293,4000,0,-0.37153187,0.4650118,-10.41904,4000,0,0,1,1
159076000,0.25086758,-0.8841709,0.96646065,4000,0,-0.39188266,0.4757857,-10.451364,4000,0,0,1,1
159080000,0.24474071,-0.8764488,0.97098744,4000,0,-0.38829136,0.4901508,-10.519598,4000,0,0,1,1
159088000,0.21730918,-0.8508847,0.9752468,4000,0,-0.31646526,0.4961363,-10.659659,4000,0,0,1,1
159092000,0.2058564,-0.8343723,0.97737825,4000,0,-0.3116769,0.4961363,-10.701557,4000,0,0,1,1
159096000,0.19227315,-0.8146657,0.9797748,4000,0,-0.3056914,0.5116986,-10.744654,4000,0,0,1,1
159100000,0.17709234,-0.7936272,0.98350275,4000,0,-0.29850876,0.5404291,-10.790142,4000,0,0,1,1
159104000,0.16484196,-0.7720546,0.9859003,4000,0,-0.31646526,0.5320495,-10.846406,4000,0,0,1,1
159108000,0.15818572,-0.75447595,0.986967,4000,0,-0.35596955,0.48536244,-10.871546,4000,0,0,1,1
159112000,0.15685427,-0.73822904,0.9893649,4000,0,-0.36434925,0.4745886,-10.887109,4000,0,0,1,1
159116000,0.15232597,-0.7179898,0.99016356,4000,0,-0.34878704,0.5116986,-10.952949,4000,0,0,1,1
159120000,0.14327091,-0.6953543,0.9888308,4000,0,-0.32005656,0.5236698,-11.043927,4000,0,0,1,1
159124000,0.1339486,-0.67111975,0.99069506,4000,0,-0.26858124,0.5224727,-11.108571,4000,0,0,1,1
159128000,0.1211638,-0.6439569,0.99548817,4000,0,-0.2362595,0.5224727,-11.136106,4000,0,0,1,1
159132000,0.10731462,-0.6119992,0.996287,4000,0,-0.2386537,0.5116986,-11.166033,4000,0,0,1,1
159136000,0.09772736,-0.5792408,0.99522257,4000,0,-0.25301892,0.5069102,-11.205535,4000,0,0,1,1
159140000,0.09426687,-0.5526071,0.99628884,4000,0,-0.2697784,0.49733347,-11.264194,4000,0,0,1,1
159144000,0.092403464,-0.5286381,0.99788713,4000,0,-0.29850876,0.48536247,-11.319261,4000,0,0,1,1
159148000,0.08814143,-0.5014748,0.99895185,4000,0,-0.3080856,0.5033189,-11.307291,4000,0,0,1,1
159152000,0.08361396,-0.4732453,0.9984192,4000,0,-0.29611456,0.5248669,-11.2725725,4000,0,0,1,1
159156000,0.077488855,-0.44501635,0.9968212,4000,0,-0.27935514,0.5284582,-11.24983,4000,0,0,1,1
159160000,0.06923126,-0.4117275,0.99602216,4000,0,-0.2602015,0.538035,-11.201946,4000,0,0,1,1
159168000,0.049790468,-0.34435016,0.9986849,4000,0,-0.2853406,0.5284582,-11.109768,4000,0,0,1,1
159172000,0.043666743,-0.31718457,0.999218,4000,0,-0.2829464,0.5081073,-11.108572,4000,0,0,1,1
159176000,0.042069227,-0.2908178,0.9986857,4000,0,-0.2829464,0.4901508,-11.077448,4000,0,0,1,1
159180000,0.042335205,-0.2631203,0.997088,4000,0,-0.29850876,0.4745886,-10.992454,4000,0,0,1,1
159184000,0.041002575,-0.23276077,0.99735427,4000,0,-0.300903,0.479377,-10.918233,4000,0,0,1,1
159188000,0.035941653,-0.20027147,1.0002834,4000,0,-0.2757639,0.4985305,-10.879926,4000,0,0,1,1
159192000,0.028485687,-0.16991219,1.0005498,4000,0,-0.25421602,0.5069102,-10.8344345,4000,0,0,1,1
159196000,0.022361528,-0.14248116,0.998419,4000,0,-0.25182182,0.504516,-10.761412,4000,0,0,1,1
159200000,0.020496681,-0.11345131,0.9984192,4000,0,-0.24224499,0.4949392,-10.684796,4000,0,0,1,1
159208000,0.018100584,-0.056459565,0.99735403,4000,0,-0.24703337,0.45543498,-10.543539,4000,0,0,1,1
159212000,0.017302603,-0.032490842,0.9962887,4000,0,-0.27696094,0.4638147,-10.486078,4000,0,0,1,1
159216000,0.017568033,-0.005858879,0.9954898,4000,0,-0.29491746,0.4745886,-10.4358,4000,0,0,1,1
159220000,0.017301006,0.022903088,0.99469095,4000,0,-0.3044943,0.4805741,-10.3723545,4000,0,0,1,1
159224000,0.015171277,0.049267765,0.99469095,4000,0,-0.29850876,0.4614205,-10.294541,4000,0,0,1,1
159228000,0.013840008,0.07456806,0.9920277,4000,0,-0.29132617,0.42311317,-10.203564,4000,0,0,1,1
159232000,0.012774783,0.09960189,0.9875003,4000,0,-0.29132617,0.41593057,-10.129344,4000,0,0,1,1
159236000,0.010645,0.12277102,0.9869677,4000,0,-0.2817493,0.42550737,-10.073079,4000,0,0,1,1
159240000,0.011977196,0.14407745,0.9864349,4000,0,-0.2829464,0.44106975,-9.996466,4000,0,0,1,1
159244000,0.017036648,0.16671558,0.98350525,4000,0,-0.28893197,0.479377,-9.921047,4000,0,0,1,1
159248000,0.019433074,0.19068314,0.9808424,4000,0,-0.2709755,0.4901508,-9.867177,4000,0,0,1,1
159252000,0.01916719,0.21358547,0.97951084,4000,0,-0.2673842,0.4769828,-9.804929,4000,0,0,1,1
159256000,0.01970064,0.23409203,0.97871196,4000,0,-0.29012907,0.4721944,-9.742679,4000,0,0,1,1
159260000,0.022630645,0.2524686,0.9757823,4000,0,-0.29850876,0.44705525,-9.691205,4000,0,0,1,1
159264000,0.027689632,0.2735083,0.9709882,4000,0,-0.27935514,0.4302958,-9.639728,4000,0,0,1,1
159268000,0.031684507,0.29428065,0.96672744,4000,0,-0.26738414,0.4398726,-9.605014,4000,0,0,1,1
159272000,0.033550058,0.31185678,0.96566236,4000,0,-0.28893197,0.4422668,-9.578677,4000,0,0,1,1
159276000,0.035414197,0.3297,0.9645971,4000,0,-0.29850876,0.41832477,-9.555931,4000,0,0,1,1
159280000,0.04020822,0.3459462,0.96193343,4000,0,-0.2877348,0.40276256,-9.524806,4000,0,0,1,1
159284000,0.045535516,0.3592622,0.9595367,4000,0,-0.3032972,0.42431027,-9.466149,4000,0,0,1,1
159288000,0.050063603,0.37044722,0.9574061,4000,0,-0.312874,0.4350842,-9.426646,4000,0,0,1,1
159292000,0.056188427,0.3832309,0.9558081,4000,0,-0.300903,0.4279016,-9.413477,4000,0,0,1,1
159296000,0.06071521,0.3973451,0.95287883,4000,0,-0.3116769,0.4279016,-9.413477,4000,0,0,1,1
159304000,0.07190041,0.4247766,0.94329107,4000,0,-0.3104798,0.4267045,-9.415872,4000,0,0,1,1
159308000,0.07829401,0.4330321,0.94089425,4000,0,-0.300903,0.40874806,-9.4039,4000,0,0,1,1
159312000,0.08095822,0.4388898,0.9406284,4000,0,-0.3056914,0.4135364,-9.402701,4000,0,0,1,1
159316000,0.08282215,0.44528115,0.9395633,4000,0,-0.3068885,0.42431027,-9.406295,4000,0,0,1,1
159320000,0.08841498,0.4498098,0.93583417,4000,0,-0.32843632,0.42071897,-9.415872,4000,0,0,1,1
159324000,0.09587143,0.45593563,0.9326381,4000,0,-0.35956085,0.4302958,-9.420658,4000,0,0,1,1
159328000,0.09959954,0.46365762,0.9307746,4000,0,-0.35357538,0.4302958,-9.427841,4000,0,0,1,1
159336000,0.11025278,0.47537646,0.9219857,4000,0,-0.3320276,0.4350842,-9.421855,4000,0,0,1,1
159340000,0.11637998,0.47537622,0.92092025,4000,0,-0.34399864,0.4374784,-9.431432,4000,0,0,1,1
159344000,0.12117362,0.47537583,0.91958886,4000,0,-0.36794055,0.42071897,-9.457768,4000,0,0,1,1
159348000,0.124634415,0.47803864,0.9150617,4000,0,-0.36554635,0.41473347,-9.467345,4000,0,0,1,1
159352000,0.13102639,0.47830597,0.90840334,4000,0,-0.35836375,0.42431027,-9.444602,4000,0,0,1,1
159356000,0.13981652,0.4751107,0.90573967,4000,0,-0.36434925,0.41952187,-9.437418,4000,0,0,1,1
159360000,0.14461079,0.471381,0.90574026,4000,0,-0.36794055,0.40156546,-9.468542,4000,0,0,1,1
159364000,0.14674017,0.470315,0.90361017,4000,0,-0.38230583,0.40395966,-9.490091,4000,0,0,1,1
159368000,0.1520656,0.47111502,0.89934874,4000,0,-0.40026236,0.42191607,-9.499668,4000,0,0,1,1
159372000,0.16032252,0.4681864,0.895087,4000,0,-0.38589713,0.44466105,-9.508046,4000,0,0,1,1
159376000,0.16485043,0.4633917,0.8905602,4000,0,-0.35836375,0.4602234,-9.50326,4000,0,0,1,1
159380000,0.16644835,0.45939595,0.8878975,4000,0,-0.34639284,0.45064658,-9.4972725,4000,0,0,1,1
159384000,0.17124216,0.45593467,0.88709813,4000,0,-0.37033477,0.4338871,-9.524806,4000,0,0,1,1
159388000,0.17710087,0.45247298,0.884701,4000,0,-0.41702172,0.4314929,-9.5679035,4000,0,0,1,1
159392000,0.1832272,0.44634765,0.88390195,4000,0,-0.40983912,0.4374784,-9.58586,4000,0,0,1,1
159400000,0.19068484,0.4282373,0.88123906,4000,0,-0.38230583,0.43269005,-9.5846615,4000,0,0,1,1
159404000,0.19467796,0.42317772,0.8769782,4000,0,-0.37512323,0.41712767,-9.602617,4000,0,0,1,1
159408000,0.19947122,0.42024842,0.8740487,4000,0,-0.36075795,0.4338871,-9.631348,4000,0,0,1,1
159412000,0.2047993,0.41225895,0.8729831,4000,0,-0.37751743,0.43269,-9.618181,4000,0,0,1,1
159416000,0.21092461,0.40373716,0.8711186,4000,0,-0.41343042,0.4302958,-9.595437,4000,0,0,1,1
159420000,0.2143862,0.39627963,0.867657,4000,0,-0.4349782,0.4362813,-9.616984,4000,0,0,1,1
159424000,0.21465263,0.38855556,0.86446166,4000,0,-0.4337811,0.42550737,-9.642122,4000,0,0,1,1
159428000,0.21758273,0.37843633,0.860999,4000,0,-0.41821882,0.43747845,-9.645714,4000,0,0,1,1
159432000,0.22264345,0.36645257,0.8586016,4000,0,-0.40624782,0.45543498,-9.645714,4000,0,0,1,1
159436000,0.2255728,0.35606542,0.8588684,4000,0,-0.39786816,0.45304078,-9.649304,4000,0,0,1,1
159440000,0.22503975,0.34700975,0.85913515,4000,0,-0.38948846,0.44944948,-9.643321,4000,0,0,1,1
159448000,0.22690304,0.33156458,0.8538087,4000,0,-0.41702172,0.42550737,-9.675642,4000,0,0,1,1
159452000,0.23009934,0.32197747,0.84901476,4000,0,-0.4361753,0.41712767,-9.703175,4000,0,0,1,1
159456000,0.2308992,0.3099924,0.8463517,4000,0,-0.40864202,0.4290987,-9.736694,4000,0,0,1,1
159460000,0.23223054,0.30067116,0.8484824,4000,0,-0.37991163,0.44825235,-9.751059,4000,0,0,1,1
159464000,0.23595874,0.29135087,0.84848213,4000,0,-0.38829133,0.45184368,-9.7438755,4000,0,0,1,1
159468000,0.23808974,0.27910024,0.84475356,4000,0,-0.38230583,0.43269,-9.752255,4000,0,0,1,1
159472000,0.2372901,0.26977825,0.84235734,4000,0,-0.36794055,0.4279016,-9.759439,4000,0,0,1,1
159476000,0.23622456,0.2620548,0.8420911,4000,0,-0.3918826,0.44585815,-9.759439,4000,0,0,1,1
159480000,0.23675813,0.2506037,0.8410254,4000,0,-0.41223332,0.44106975,-9.771409,4000,0,0,1,1
159484000,0.23755671,0.23968504,0.83703077,4000,0,-0.38709423,0.44466105,-9.786973,4000,0,0,1,1
159488000,0.23835461,0.23222831,0.8317046,4000,0,-0.37512323,0.4805741,-9.789366,4000,0,0,1,1
159492000,0.24075218,0.22264118,0.82850856,4000,0,-0.38110873,0.5021218,-9.786973,4000,0,0,1,1
159496000,0.24155177,0.21145527,0.8277097,4000,0,-0.36075795,0.48655954,-9.798943,4000,0,0,1,1
159500000,0.24075253,0.20160104,0.8282425,4000,0,-0.36913764,0.4781799,-9.812111,4000,0,0,1,1
